subgraph_id,seed_account,contains_laundering,num_nodes,num_edges,in_degree_seed,out_degree_seed,fan_out_ratio,density,average_degree,num_terminal_sinks,total_transaction_value,max_transaction_value,velocity_tph,velocity_vph,graphml_path
IBM_NEG_0552,B1490_802A577A0,0,1,2,2,2,1.0,0.0,4.0,0,19.36,9.68,0.0278,0.27,data\ibm_graphs\IBM_NEG_0552.graphml
IBM_NEG_0553,B30775_80D388AB0,0,1,4,4,4,1.0,0.0,8.0,0,1314.1,638.95,0.0556,18.25,data\ibm_graphs\IBM_NEG_0553.graphml
IBM_NEG_0554,B144735_8117DA750,0,1,4,4,4,1.0,0.0,8.0,0,38713.98,19310.65,0.0556,537.69,data\ibm_graphs\IBM_NEG_0554.graphml
IBM_NEG_0555,B11405_80D422300,0,1,4,4,4,1.0,0.0,8.0,0,12289.54,6135.07,0.0556,170.69,data\ibm_graphs\IBM_NEG_0555.graphml
IBM_NEG_0556,B30465_8136D5910,1,9619,20065,10,4,0.4,0.0002,4.172,9602,12706251375.19,1615849280.83,278.6806,176475713.54,data\ibm_graphs\IBM_NEG_0556.graphml
IBM_NEG_0557,B311299_8127667E0,0,1,2,2,2,1.0,0.0,4.0,0,17467.54,8733.77,0.0278,242.6,data\ibm_graphs\IBM_NEG_0557.graphml
IBM_NEG_0558,B216645_810B38CB0,0,8,29,4,6,1.5,0.5179,7.25,2,1131518.58,552205.64,0.4028,15715.54,data\ibm_graphs\IBM_NEG_0558.graphml
IBM_NEG_0559,B315228_80D68E0A0,0,1,2,2,2,1.0,0.0,4.0,0,319059.32,159529.66,0.0278,4431.38,data\ibm_graphs\IBM_NEG_0559.graphml
IBM_NEG_0560,B16792_8061BA770,0,13,47,8,4,0.5,0.3013,7.2308,5,520871570.44,218937054.72,0.6528,7234327.37,data\ibm_graphs\IBM_NEG_0560.graphml
IBM_NEG_0561,B7042_80E082690,0,9,23,0,8,8.0,0.3194,5.1111,4,40556098.64,40510817.0,0.3194,563279.15,data\ibm_graphs\IBM_NEG_0561.graphml
IBM_NEG_0562,B2467_80C232B80,0,1,4,4,4,1.0,0.0,8.0,0,14467.2,7227.97,0.0556,200.93,data\ibm_graphs\IBM_NEG_0562.graphml
IBM_NEG_0563,B2053_804E46240,0,8,23,6,2,0.3333,0.4107,5.75,2,2345389.06,547780.0,0.3194,32574.85,data\ibm_graphs\IBM_NEG_0563.graphml
IBM_NEG_0564,B8798_8051B2F80,0,106,391,4,6,1.5,0.0351,7.3774,6,476571083.36,231987356.73,5.4306,6619042.82,data\ibm_graphs\IBM_NEG_0564.graphml
IBM_NEG_0565,B9_80712FC40,0,6,32,10,2,0.2,1.0667,10.6667,0,70813321.47,26828817.64,0.4444,983518.35,data\ibm_graphs\IBM_NEG_0565.graphml
IBM_NEG_0566,B32968_8040A7EF0,0,1,2,2,2,1.0,0.0,4.0,0,558.64,279.32,0.0278,7.76,data\ibm_graphs\IBM_NEG_0566.graphml
IBM_NEG_0567,B154662_8146AD6E1,0,2,10,8,4,0.5,5.0,10.0,0,62.55,30.96,0.1389,0.87,data\ibm_graphs\IBM_NEG_0567.graphml
IBM_NEG_0568,B35965_80264EED0,0,3,6,0,2,2.0,1.0,4.0,0,12269.64,5477.37,0.0833,170.41,data\ibm_graphs\IBM_NEG_0568.graphml
IBM_NEG_0569,B5394_8021D5AF0,0,1,2,2,2,1.0,0.0,4.0,0,1429.72,714.86,0.0278,19.86,data\ibm_graphs\IBM_NEG_0569.graphml
IBM_NEG_0570,B110836_813293170,0,4,8,2,2,1.0,0.6667,4.0,0,4410.26,1807.0,0.1111,61.25,data\ibm_graphs\IBM_NEG_0570.graphml
IBM_NEG_0571,B125607_809CF48A0,0,26,79,6,6,1.0,0.1215,6.0769,11,38434703.35,15823663.0,1.0972,533815.32,data\ibm_graphs\IBM_NEG_0571.graphml
IBM_NEG_0572,B35103_805E0B190,0,1,2,2,2,1.0,0.0,4.0,0,29148.54,14574.27,0.0278,404.84,data\ibm_graphs\IBM_NEG_0572.graphml
IBM_NEG_0573,B1024_801E5F680,0,40,129,12,8,0.6667,0.0827,6.45,22,37142742.43,23340609.0,1.7917,515871.42,data\ibm_graphs\IBM_NEG_0573.graphml
IBM_NEG_0574,B3144_80E0B6050,0,13,53,14,2,0.1429,0.3397,8.1538,2,804847.05,287238.33,0.7361,11178.43,data\ibm_graphs\IBM_NEG_0574.graphml
IBM_NEG_0575,B128684_80BCB4550,0,1,2,2,2,1.0,0.0,4.0,0,37.08,18.54,0.0278,0.52,data\ibm_graphs\IBM_NEG_0575.graphml
IBM_NEG_0576,B24922_8091C9F40,0,1,4,4,4,1.0,0.0,8.0,0,200.88,73.79,0.0556,2.79,data\ibm_graphs\IBM_NEG_0576.graphml
IBM_NEG_0577,B1244_800871D00,0,2,10,4,8,2.0,5.0,10.0,0,3893469.38,1943607.27,0.1389,54075.96,data\ibm_graphs\IBM_NEG_0577.graphml
IBM_NEG_0578,B22205_801163EE1,0,2,2,0,2,2.0,1.0,2.0,1,0.0,0.0,0.0278,0.0,data\ibm_graphs\IBM_NEG_0578.graphml
IBM_NEG_0579,B321706_807F043A0,0,2,6,0,2,2.0,3.0,6.0,0,41271524.1,20635173.72,0.0833,573215.61,data\ibm_graphs\IBM_NEG_0579.graphml
IBM_NEG_0580,B17729_8056E6990,1,21533,91227,4,4,1.0,0.0002,8.4732,8508,85618549367.79,6864834129.45,1267.0417,1189146519.0,data\ibm_graphs\IBM_NEG_0580.graphml
IBM_NEG_0581,B5_80883BA80,0,1,2,2,2,1.0,0.0,4.0,0,828.28,414.14,0.0278,11.5,data\ibm_graphs\IBM_NEG_0581.graphml
IBM_NEG_0582,B333057_80C08A4A0,0,1,2,2,2,1.0,0.0,4.0,0,1403161.72,701580.86,0.0278,19488.36,data\ibm_graphs\IBM_NEG_0582.graphml
IBM_NEG_0583,B24779_809DC71B0,0,16,55,10,2,0.2,0.2292,6.875,5,7833384.89,2519590.01,0.7639,108797.01,data\ibm_graphs\IBM_NEG_0583.graphml
IBM_NEG_0584,B11471_8103BA150,0,2,10,10,2,0.2,5.0,10.0,0,6632579.44,3304943.27,0.1389,92119.16,data\ibm_graphs\IBM_NEG_0584.graphml
IBM_NEG_0585,B38132_811A04740,0,9,27,2,4,2.0,0.375,6.0,1,123927.84,61680.7,0.375,1721.22,data\ibm_graphs\IBM_NEG_0585.graphml
IBM_NEG_0586,B347424_812123460,0,1,2,2,2,1.0,0.0,4.0,0,20200.64,10100.32,0.0278,280.56,data\ibm_graphs\IBM_NEG_0586.graphml
IBM_NEG_0587,B31799_8144D84A0,0,6,27,6,2,0.3333,0.9,9.0,2,262511.64,85751.86,0.375,3646.0,data\ibm_graphs\IBM_NEG_0587.graphml
IBM_NEG_0588,B15863_8037314D0,0,37,134,2,4,2.0,0.1006,7.2432,1,13909564.36,6521647.48,1.8611,193188.39,data\ibm_graphs\IBM_NEG_0588.graphml
IBM_NEG_0589,B8_809F41650,0,8,19,4,2,0.5,0.3393,4.75,3,19790834.3,9230364.28,0.2639,274872.7,data\ibm_graphs\IBM_NEG_0589.graphml
IBM_NEG_0590,B17861_80C7D1C80,0,24,94,8,4,0.5,0.1703,7.8333,10,474937968.91,119455834.52,1.3056,6596360.68,data\ibm_graphs\IBM_NEG_0590.graphml
IBM_NEG_0591,B20_802283CB0,0,4,28,6,16,2.6667,2.3333,14.0,1,5703607.1,2634033.51,0.3889,79216.77,data\ibm_graphs\IBM_NEG_0591.graphml
IBM_NEG_0592,B131086_80CD61610,0,1,2,2,2,1.0,0.0,4.0,0,66197.04,33098.52,0.0278,919.4,data\ibm_graphs\IBM_NEG_0592.graphml
IBM_NEG_0593,B6156_80C2507B0,0,1,2,2,2,1.0,0.0,4.0,0,1347.22,673.61,0.0278,18.71,data\ibm_graphs\IBM_NEG_0593.graphml
IBM_NEG_0594,B331639_80B7CA050,0,1,2,2,2,1.0,0.0,4.0,0,4785.28,2392.64,0.0278,66.46,data\ibm_graphs\IBM_NEG_0594.graphml
IBM_NEG_0595,B5140_8063D4060,0,1,2,2,2,1.0,0.0,4.0,0,28.86,14.43,0.0278,0.4,data\ibm_graphs\IBM_NEG_0595.graphml
IBM_NEG_0596,B3045_80865F9A0,0,1,4,4,4,1.0,0.0,8.0,0,1038.46,511.46,0.0556,14.42,data\ibm_graphs\IBM_NEG_0596.graphml
IBM_NEG_0597,B142183_80FB14BC0,0,2,8,8,2,0.25,4.0,8.0,0,29472.76,6599.49,0.1111,409.34,data\ibm_graphs\IBM_NEG_0597.graphml
IBM_NEG_0598,B11474_8034D8690,0,1,4,4,4,1.0,0.0,8.0,0,9448.44,4700.75,0.0556,131.23,data\ibm_graphs\IBM_NEG_0598.graphml
IBM_NEG_0599,B11318_800B1F120,0,1,2,2,2,1.0,0.0,4.0,0,23.06,11.53,0.0278,0.32,data\ibm_graphs\IBM_NEG_0599.graphml
IBM_NEG_0600,B213_8096A07E0,0,2,6,6,4,0.6667,3.0,6.0,0,102613.5,48992.6,0.0833,1425.19,data\ibm_graphs\IBM_NEG_0600.graphml
IBM_NEG_0601,B3242_803BE8C60,0,1,2,2,2,1.0,0.0,4.0,0,419192.54,209596.27,0.0278,5822.12,data\ibm_graphs\IBM_NEG_0601.graphml
IBM_NEG_0602,B213005_80607CD10,0,1,2,2,2,1.0,0.0,4.0,0,16850.52,8425.26,0.0278,234.03,data\ibm_graphs\IBM_NEG_0602.graphml
IBM_NEG_0603,B10_80D86F2D0,0,1,2,2,2,1.0,0.0,4.0,0,208732.72,104366.36,0.0278,2899.07,data\ibm_graphs\IBM_NEG_0603.graphml
IBM_NEG_0604,B14325_80CBDF930,1,9607,20034,16,8,0.5,0.0002,4.1707,9591,12664613656.34,1615849280.83,278.25,175897411.89,data\ibm_graphs\IBM_NEG_0604.graphml
IBM_NEG_0605,B111121_8055B0B10,0,13,50,6,2,0.3333,0.3205,7.6923,5,1157320.86,337778.49,0.6944,16073.9,data\ibm_graphs\IBM_NEG_0605.graphml
IBM_NEG_0606,B39192_80D4C4660,0,2,6,0,2,2.0,3.0,6.0,0,7548264.04,3774128.69,0.0833,104837.0,data\ibm_graphs\IBM_NEG_0606.graphml
IBM_NEG_0607,B39556_80EC9EC80,0,23,107,18,4,0.2222,0.2115,9.3043,10,3787631.74,635535.57,1.4861,52606.0,data\ibm_graphs\IBM_NEG_0607.graphml
IBM_NEG_0608,B232304_80EFD8CD0,0,2,10,8,4,0.5,5.0,10.0,0,1064903.24,285177.42,0.1389,14790.32,data\ibm_graphs\IBM_NEG_0608.graphml
IBM_NEG_0609,B311395_80E934400,0,1,2,2,2,1.0,0.0,4.0,0,321356.6,160678.3,0.0278,4463.29,data\ibm_graphs\IBM_NEG_0609.graphml
IBM_NEG_0610,B22_805EEE780,0,17,45,8,2,0.25,0.1654,5.2941,5,243147663.1,116808711.0,0.625,3377050.88,data\ibm_graphs\IBM_NEG_0610.graphml
IBM_NEG_0611,B23_802572690,0,17,72,8,2,0.25,0.2647,8.4706,9,7475396.68,1678848.78,1.0,103824.95,data\ibm_graphs\IBM_NEG_0611.graphml
IBM_NEG_0612,B3_804B0DF40,1,945,1977,0,2,2.0,0.0022,4.1841,938,121431668884.32,27164201782.49,27.4583,1686550956.73,data\ibm_graphs\IBM_NEG_0612.graphml
IBM_NEG_0613,B21745_804338A30,0,1,2,2,2,1.0,0.0,4.0,0,4564.06,2282.03,0.0278,63.39,data\ibm_graphs\IBM_NEG_0613.graphml
IBM_NEG_0614,B333041_80C680FF0,0,1,2,2,2,1.0,0.0,4.0,0,115831.94,57915.97,0.0278,1608.78,data\ibm_graphs\IBM_NEG_0614.graphml
IBM_NEG_0615,B16109_802ABA860,0,29,115,18,22,1.2222,0.1416,7.931,19,12094612.81,1893139.31,1.5972,167980.73,data\ibm_graphs\IBM_NEG_0615.graphml
IBM_NEG_0616,B795_800F5FF10,0,1,2,2,2,1.0,0.0,4.0,0,4710.62,2355.31,0.0278,65.43,data\ibm_graphs\IBM_NEG_0616.graphml
IBM_NEG_0617,B225_813CD83A1,0,9,39,6,6,1.0,0.5417,8.6667,2,335.49,133.96,0.5417,4.66,data\ibm_graphs\IBM_NEG_0617.graphml
IBM_NEG_0618,B116425_806321330,0,1,2,2,2,1.0,0.0,4.0,0,25339.12,12669.56,0.0278,351.93,data\ibm_graphs\IBM_NEG_0618.graphml
IBM_NEG_0619,B10_8003DCA30,0,19,56,2,6,3.0,0.1637,5.8947,11,286889.59,41254.93,0.7778,3984.58,data\ibm_graphs\IBM_NEG_0619.graphml
IBM_NEG_0620,B11296_81312EDF0,0,1,4,4,4,1.0,0.0,8.0,0,324105.5,162045.65,0.0556,4501.47,data\ibm_graphs\IBM_NEG_0620.graphml
IBM_NEG_0621,B1_8019D82F0,1,9622,20088,8,14,1.75,0.0002,4.1754,9601,12809670574.92,1615849280.83,279.0,177912091.32,data\ibm_graphs\IBM_NEG_0621.graphml
IBM_NEG_0622,B14_810AB1890,1,2118,9002,14,4,0.2857,0.002,8.5005,775,14618184985.38,2799575044.34,125.0278,203030347.02,data\ibm_graphs\IBM_NEG_0622.graphml
IBM_NEG_0623,B124290_80C900100,0,33,121,10,6,0.6,0.1146,7.3333,14,142029788.57,64015728.1,1.6806,1972635.95,data\ibm_graphs\IBM_NEG_0623.graphml
IBM_NEG_0624,B2053_807C91390,0,1,2,2,2,1.0,0.0,4.0,0,12661.26,6330.63,0.0278,175.85,data\ibm_graphs\IBM_NEG_0624.graphml
IBM_NEG_0625,B21387_80761F510,0,11,22,2,6,3.0,0.2,4.0,0,11444056.97,11218883.03,0.3056,158945.24,data\ibm_graphs\IBM_NEG_0625.graphml
IBM_NEG_0626,B10_80CE552F0,1,816,3450,8,8,1.0,0.0052,8.4559,313,9179198145.08,1924132417.33,47.9167,127488863.13,data\ibm_graphs\IBM_NEG_0626.graphml
IBM_NEG_0627,B28237_80A5DD1F1,0,2,2,0,2,2.0,1.0,2.0,1,0.03,0.02,0.0278,0.0,data\ibm_graphs\IBM_NEG_0627.graphml
IBM_NEG_0628,B227171_80D4C5690,0,61,225,0,2,2.0,0.0615,7.377,6,3789911.36,1575000.0,3.125,52637.66,data\ibm_graphs\IBM_NEG_0628.graphml
IBM_NEG_0629,B4403_805A54710,0,2,8,2,6,3.0,4.0,8.0,0,533505.92,248388.9,0.1111,7409.8,data\ibm_graphs\IBM_NEG_0629.graphml
IBM_NEG_0630,B249007_8128D98D0,0,1,2,2,2,1.0,0.0,4.0,0,17.86,8.93,0.0278,0.25,data\ibm_graphs\IBM_NEG_0630.graphml
IBM_NEG_0631,B117_80E2A9BD0,0,2,6,2,6,3.0,3.0,6.0,1,67.12,14.33,0.0833,0.93,data\ibm_graphs\IBM_NEG_0631.graphml
IBM_NEG_0632,B28693_804EE3560,0,22,87,6,10,1.6667,0.1883,7.9091,6,15760406.44,9132030.42,1.2083,218894.53,data\ibm_graphs\IBM_NEG_0632.graphml
IBM_NEG_0633,B2454_80B386C90,0,47,137,10,6,0.6,0.0634,5.8298,29,10142034.37,2539779.63,1.9028,140861.59,data\ibm_graphs\IBM_NEG_0633.graphml
IBM_NEG_0634,B9608_80B109470,0,2,8,6,2,0.3333,4.0,8.0,0,1296778.26,647644.68,0.1111,18010.81,data\ibm_graphs\IBM_NEG_0634.graphml
IBM_NEG_0635,B8888_807BD98B0,1,5839,11983,8,4,0.5,0.0004,4.1045,5833,7276201733.95,825807854.75,166.4306,101058357.42,data\ibm_graphs\IBM_NEG_0635.graphml
IBM_NEG_0636,B27444_804D154A0,0,2,4,4,2,0.5,2.0,4.0,0,71354.12,27811.95,0.0556,991.03,data\ibm_graphs\IBM_NEG_0636.graphml
IBM_NEG_0637,B3698_8034D3140,0,2,10,8,2,0.25,5.0,10.0,0,4593177.46,1438495.23,0.1389,63794.13,data\ibm_graphs\IBM_NEG_0637.graphml
IBM_NEG_0638,B11657_800ADA380,0,3,14,2,4,2.0,2.3333,9.3333,0,29192070.82,9950288.03,0.1944,405445.43,data\ibm_graphs\IBM_NEG_0638.graphml
IBM_NEG_0639,B12446_80D0ADD80,0,11,45,12,2,0.1667,0.4091,8.1818,3,5594242.3,1755173.5,0.625,77697.81,data\ibm_graphs\IBM_NEG_0639.graphml
IBM_NEG_0640,B220_810A737A0,0,17,78,6,10,1.6667,0.2868,9.1765,5,10487088.06,3565177.72,1.0833,145654.0,data\ibm_graphs\IBM_NEG_0640.graphml
IBM_NEG_0641,B16606_80DE9ECE0,0,8,33,2,2,1.0,0.5893,8.25,1,3678266.17,956380.29,0.4583,51087.03,data\ibm_graphs\IBM_NEG_0641.graphml
IBM_NEG_0642,B12_80C15E4D0,0,1,4,4,4,1.0,0.0,8.0,0,18359.66,8873.36,0.0556,255.0,data\ibm_graphs\IBM_NEG_0642.graphml
IBM_NEG_0643,B235308_80F5FA150,0,2,6,6,4,0.6667,3.0,6.0,0,137892.66,66343.63,0.0833,1915.18,data\ibm_graphs\IBM_NEG_0643.graphml
IBM_NEG_0644,B240229_80E96E5E0,0,10,18,2,2,1.0,0.2,3.6,4,112904.61,44374.0,0.25,1568.12,data\ibm_graphs\IBM_NEG_0644.graphml
IBM_NEG_0645,B11974_804E72200,0,1,2,2,2,1.0,0.0,4.0,0,2494.28,1247.14,0.0278,34.64,data\ibm_graphs\IBM_NEG_0645.graphml
IBM_NEG_0646,B25547_803315700,0,1,2,2,2,1.0,0.0,4.0,0,41.3,20.65,0.0278,0.57,data\ibm_graphs\IBM_NEG_0646.graphml
IBM_NEG_0647,B326073_8097761C0,0,1,2,2,2,1.0,0.0,4.0,0,12454.2,6227.1,0.0278,172.98,data\ibm_graphs\IBM_NEG_0647.graphml
IBM_NEG_0648,B11642_806684990,0,28,82,10,2,0.2,0.1085,5.8571,18,39480140.52,35942866.22,1.1389,548335.29,data\ibm_graphs\IBM_NEG_0648.graphml
IBM_NEG_0649,B34032_80C948730,1,1181,4960,10,6,0.6,0.0036,8.3997,440,120385818370.96,30893133697.47,68.8889,1672025255.15,data\ibm_graphs\IBM_NEG_0649.graphml
IBM_NEG_0650,B27140_80EBE7930,0,1,4,4,4,1.0,0.0,8.0,0,27788.42,13885.35,0.0556,385.95,data\ibm_graphs\IBM_NEG_0650.graphml
IBM_NEG_0651,B3730_8072BB5F0,0,1,2,2,2,1.0,0.0,4.0,0,4060.38,2030.19,0.0278,56.39,data\ibm_graphs\IBM_NEG_0651.graphml
IBM_NEG_0652,B12004_8121F29B0,0,2,12,8,4,0.5,6.0,12.0,0,54057.54,12713.13,0.1667,750.8,data\ibm_graphs\IBM_NEG_0652.graphml
IBM_NEG_0653,B17861_8093C6060,0,1,2,2,2,1.0,0.0,4.0,0,9.72,4.86,0.0278,0.14,data\ibm_graphs\IBM_NEG_0653.graphml
IBM_NEG_0654,B18324_807873370,0,53,205,16,4,0.25,0.0744,7.7358,32,395364136.62,121243514.54,2.8472,5491168.56,data\ibm_graphs\IBM_NEG_0654.graphml
IBM_NEG_0655,B324576_808F0A860,0,1,2,2,2,1.0,0.0,4.0,0,2206.3,1103.15,0.0278,30.64,data\ibm_graphs\IBM_NEG_0655.graphml
IBM_NEG_0656,B36182_80DC65790,0,1,2,2,2,1.0,0.0,4.0,0,1539.32,769.66,0.0278,21.38,data\ibm_graphs\IBM_NEG_0656.graphml
IBM_NEG_0657,B27995_80AC432B0,0,10,43,8,4,0.5,0.4778,8.6,2,572522.43,116299.48,0.5972,7951.7,data\ibm_graphs\IBM_NEG_0657.graphml
IBM_NEG_0658,B112064_804B56BB0,0,39,161,4,16,4.0,0.1086,8.2564,19,2439903658.06,260534560.98,2.2361,33887550.81,data\ibm_graphs\IBM_NEG_0658.graphml
IBM_NEG_0659,B217125_80725B960,1,794,1701,8,6,0.75,0.0027,4.2846,769,21408441602.98,4028473479.26,23.625,297339466.71,data\ibm_graphs\IBM_NEG_0659.graphml
IBM_NEG_0660,B210829_807A86670,0,1,2,2,2,1.0,0.0,4.0,0,10.04,5.02,0.0278,0.14,data\ibm_graphs\IBM_NEG_0660.graphml
IBM_NEG_0661,B35303_80E948110,0,1,4,4,4,1.0,0.0,8.0,0,27553075.4,13776411.57,0.0556,382681.6,data\ibm_graphs\IBM_NEG_0661.graphml
IBM_NEG_0662,B15_803A4F2D0,0,33,139,6,14,2.3333,0.1316,8.4242,9,1671973086.62,552741016.95,1.9306,23221848.43,data\ibm_graphs\IBM_NEG_0662.graphml
IBM_NEG_0663,B908_812026480,0,9,29,6,2,0.3333,0.4028,6.4444,2,3821284.49,1637811.6,0.4028,53073.4,data\ibm_graphs\IBM_NEG_0663.graphml
IBM_NEG_0664,B21615_80B0F8360,0,2,4,4,2,0.5,2.0,4.0,0,79.54,39.76,0.0556,1.1,data\ibm_graphs\IBM_NEG_0664.graphml
IBM_NEG_0665,B229620_8132BE430,1,5839,11988,8,4,0.5,0.0004,4.1062,5832,7276236046.01,825807854.75,166.5,101058833.97,data\ibm_graphs\IBM_NEG_0665.graphml
IBM_NEG_0666,B3514_8067D03A0,0,17,55,2,4,2.0,0.2022,6.4706,5,325059024.38,96571688.29,0.7639,4514708.67,data\ibm_graphs\IBM_NEG_0666.graphml
IBM_NEG_0667,B32059_80F9715E0,0,1,2,2,2,1.0,0.0,4.0,0,6523.46,3261.73,0.0278,90.6,data\ibm_graphs\IBM_NEG_0667.graphml
IBM_NEG_0668,B6179_802AB41F0,0,22,100,4,4,1.0,0.2165,9.0909,7,3557827.94,1046604.25,1.3889,49414.28,data\ibm_graphs\IBM_NEG_0668.graphml
IBM_NEG_0669,B2843_800F038E0,0,1,4,4,4,1.0,0.0,8.0,0,62714.02,31346.81,0.0556,871.03,data\ibm_graphs\IBM_NEG_0669.graphml
IBM_NEG_0670,B24840_80848CEA0,0,36,106,8,6,0.75,0.0841,5.8889,22,32429559.54,23340609.0,1.4722,450410.55,data\ibm_graphs\IBM_NEG_0670.graphml
IBM_NEG_0671,B354435_813F92F21,0,1,2,2,2,1.0,0.0,4.0,0,1.64,0.82,0.0278,0.02,data\ibm_graphs\IBM_NEG_0671.graphml
IBM_NEG_0672,B1362_8025A3590,0,124,390,6,2,0.3333,0.0256,6.2903,91,2157175525.59,1029693319.47,5.4167,29960771.19,data\ibm_graphs\IBM_NEG_0672.graphml
IBM_NEG_0673,B37449_80920D430,0,1,2,2,2,1.0,0.0,4.0,0,1591.16,795.58,0.0278,22.1,data\ibm_graphs\IBM_NEG_0673.graphml
IBM_NEG_0674,B20_8035DF7F0,0,1,4,4,4,1.0,0.0,8.0,0,35552.26,17672.63,0.0556,493.78,data\ibm_graphs\IBM_NEG_0674.graphml
IBM_NEG_0675,B3229_8032D1260,0,43,155,8,2,0.25,0.0858,7.2093,26,286204095.39,190469242.0,2.1528,3975056.88,data\ibm_graphs\IBM_NEG_0675.graphml
IBM_NEG_0676,B6052_814476540,0,2,10,6,2,0.3333,5.0,10.0,0,15560.44,4922.55,0.1389,216.12,data\ibm_graphs\IBM_NEG_0676.graphml
IBM_NEG_0677,B28629_80581EF40,1,5849,12016,8,2,0.25,0.0004,4.1087,5836,7278476402.09,825807854.75,166.8889,101089950.03,data\ibm_graphs\IBM_NEG_0677.graphml
IBM_NEG_0678,B144639_8117C1F90,0,1,4,4,4,1.0,0.0,8.0,0,3946582.6,1973256.47,0.0556,54813.65,data\ibm_graphs\IBM_NEG_0678.graphml
IBM_NEG_0679,B234395_80C939850,0,1,4,4,4,1.0,0.0,8.0,0,492513.46,245758.58,0.0556,6840.46,data\ibm_graphs\IBM_NEG_0679.graphml
IBM_NEG_0680,B28094_80A4A70C0,0,5,26,2,10,5.0,1.3,10.4,0,1742407.33,430807.67,0.3611,24200.1,data\ibm_graphs\IBM_NEG_0680.graphml
IBM_NEG_0681,B154518_814546EE1,0,1,4,4,4,1.0,0.0,8.0,0,0.33,0.16,0.0556,0.0,data\ibm_graphs\IBM_NEG_0681.graphml
IBM_NEG_0682,B220_8081D5240,0,1,2,2,2,1.0,0.0,4.0,0,48.48,24.24,0.0278,0.67,data\ibm_graphs\IBM_NEG_0682.graphml
IBM_NEG_0683,B2385_801D08670,0,4,16,4,12,3.0,1.3333,8.0,1,308259.44,53115.58,0.2222,4281.38,data\ibm_graphs\IBM_NEG_0683.graphml
IBM_NEG_0684,B115415_80F25C0F0,0,1,2,2,2,1.0,0.0,4.0,0,10737.42,5368.71,0.0278,149.13,data\ibm_graphs\IBM_NEG_0684.graphml
IBM_NEG_0685,B12719_809897260,0,1,2,2,2,1.0,0.0,4.0,0,12932.78,6466.39,0.0278,179.62,data\ibm_graphs\IBM_NEG_0685.graphml
IBM_NEG_0686,B243897_8105302D0,0,2,8,0,6,6.0,4.0,8.0,0,959852.7,354387.12,0.1111,13331.29,data\ibm_graphs\IBM_NEG_0686.graphml
IBM_NEG_0687,B28237_80A5E7400,0,24,84,2,8,4.0,0.1522,7.0,12,7283215.19,1244113.0,1.1667,101155.77,data\ibm_graphs\IBM_NEG_0687.graphml
IBM_NEG_0688,B44873_81089B690,0,32,115,12,2,0.1667,0.1159,7.1875,9,9351507.57,1794014.29,1.5972,129882.05,data\ibm_graphs\IBM_NEG_0688.graphml
IBM_NEG_0689,B15055_812B56B90,0,1,2,2,2,1.0,0.0,4.0,0,10.52,5.26,0.0278,0.15,data\ibm_graphs\IBM_NEG_0689.graphml
IBM_NEG_0690,B27564_81219BCD0,0,5,13,4,6,1.5,0.65,5.2,1,356637.97,123565.95,0.1806,4953.31,data\ibm_graphs\IBM_NEG_0690.graphml
IBM_NEG_0691,B16_805D679C0,0,1,4,4,4,1.0,0.0,8.0,0,902995.14,450713.91,0.0556,12541.6,data\ibm_graphs\IBM_NEG_0691.graphml
IBM_NEG_0692,B222_811B80C30,0,1,4,4,4,1.0,0.0,8.0,0,430342.66,215129.16,0.0556,5976.98,data\ibm_graphs\IBM_NEG_0692.graphml
IBM_NEG_0693,B119_812D0C1C0,0,1,2,2,2,1.0,0.0,4.0,0,12389.68,6194.84,0.0278,172.08,data\ibm_graphs\IBM_NEG_0693.graphml
IBM_NEG_0694,B1916_80C2228F0,0,1,2,2,2,1.0,0.0,4.0,0,3627.98,1813.99,0.0278,50.39,data\ibm_graphs\IBM_NEG_0694.graphml
IBM_NEG_0695,B5175_8051C7720,0,19,80,8,8,1.0,0.2339,8.4211,8,47821149.41,38566245.4,1.1111,664182.63,data\ibm_graphs\IBM_NEG_0695.graphml
IBM_NEG_0696,B26024_80345FD30,0,1,4,4,4,1.0,0.0,8.0,0,103364.3,51673.9,0.0556,1435.62,data\ibm_graphs\IBM_NEG_0696.graphml
IBM_NEG_0697,B111141_8089FE360,0,1,2,2,2,1.0,0.0,4.0,0,2342.02,1171.01,0.0278,32.53,data\ibm_graphs\IBM_NEG_0697.graphml
IBM_NEG_0698,B3045_80CD8DE00,0,9,32,4,6,1.5,0.4444,7.1111,4,1994568.99,379386.74,0.4444,27702.35,data\ibm_graphs\IBM_NEG_0698.graphml
IBM_NEG_0699,B37969_8110B6E30,1,21530,91217,8,4,0.5,0.0002,8.4735,8509,85618490224.13,6864834129.45,1266.9028,1189145697.56,data\ibm_graphs\IBM_NEG_0699.graphml
IBM_NEG_0700,B22155_808357320,0,27,103,10,2,0.2,0.1467,7.6296,11,25980418.82,15094223.96,1.4306,360839.15,data\ibm_graphs\IBM_NEG_0700.graphml
IBM_NEG_0701,B9679_80409D370,0,1,4,4,4,1.0,0.0,8.0,0,44695207.56,22347041.05,0.0556,620766.77,data\ibm_graphs\IBM_NEG_0701.graphml
IBM_NEG_0702,B11813_80887A790,0,2,4,4,2,0.5,2.0,4.0,0,34.96,17.42,0.0556,0.49,data\ibm_graphs\IBM_NEG_0702.graphml
